"title","imdb_id","genres","overview","poster_path"
"Beyond the Mat","218043","[{'id': 99, 'name': 'Documentary'}]","Beyond the Mat is a 1999 professional wrestling documentary, directed by Barry W. Blaustein. The movie focuses on the lives of professional wrestlers outside of the ring, especially Mick Foley, Terry Funk, and Jake Roberts. The film heavily focuses on the World Wrestling Federation (WWF), often criticizing it and its chairman Vince McMahon. It also follows Extreme Championship Wrestling, it's rise in popularity, and many other independent wrestlers and organizations.","/mQfGqPwcwWOo03SWnMb5qvInBEj.jpg"
"The 3 Penny Opera","21818","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]","In London at the turn of the century, the bandit Mack the Knife marries Polly without the knowledge of her father, Peachum, the 'king of the beggars'.","/zXVlp1oK9hD7vOWqS9v9PW5R14R.jpg"
"Premature","2182256","[{'id': 35, 'name': 'Comedy'}]","On the most important day of his young life, a high school senior is forced to relive his failed attempt at losing his virginity over and over again, until he gets it right.","/67ZXnE486oEVvOVcWgjF6pvpyJ.jpg"
"Get Your Stuff","218298","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","When a difficult foster child needs a home, a gay couple is thrown into parenthood.","/AeoXp7g46XctIzk9uXtPG1mgt62.jpg"
"The Claim","218378","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 37, 'name': 'Western'}]","A prospector sells his wife and daughter to another gold miner for the rights to a gold mine. Twenty years later, the prospector is a wealthy man who owns much of the old west town named Kingdom Come. But changes are brewing and his past is coming back to haunt him. A surveyor and his crew scouts the town as a location for a new railroad line and a young woman suddenly appears in the town and is evidently the man's daughter.","/kDgkwhZ4McHA31Dv0E6xdRDJqNG.jpg"
"Ringu 2","218553","[{'id': 27, 'name': 'Horror'}]","While investigating the horrifying death of her boyfriend, Mai Takano (Miki Nakatani) learns about a videotape haunted by the spirit of a disturbing girl named Sadako, which kills anyone who watches it exactly one week later. When her boyfriend’s son, Yoichi, starts to develop the same psychic abilities as Sadako, Takano must find a way to keep the boy and herself from becoming the next victims.","/nTBjUjvdvwZ4s0mB6RpcmgrkNg7.jpg"
"Antitrust","218817","[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","A computer programmer's dream job at a hot Portland-based firm turns nightmarish when he discovers his boss has a secret and ruthless means of dispatching anti-trust problems.","/4y7FxPArttW23NjgTNl8bwX3RQQ.jpg"
"Best in Show","218839","[{'id': 35, 'name': 'Comedy'}]","The tension is palpable, the excitement is mounting and the heady scent of competition is in the air as hundreds of eager contestants from across America prepare to take part in what is undoubtedly one of the greatest events of their lives -- the Mayflower Dog Show. The canine contestants and their owners are as wondrously diverse as the great country that has bred them.","/rDoVUVT5CGkraBjEukfBTHsxBN9.jpg"
"Frankenstein","21884","[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]","Henry Frankenstein is a doctor who is trying to discover a way to make the dead walk. He succeeds and creates a monster that has to deal with living again.","/wB58wlBAr6484Wm6VyFDqSD8VOJ.jpg"
"Buying the Cow","218864","[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","A commitment-averse man frantically hits the dating scene after his girlfriend starts pressuring him to pop the question.","/trmDFQGnsFDjJtg7iFifgqV2WI3.jpg"
"Original Sin","218922","[{'id': 53, 'name': 'Thriller'}]","A young man is plunged into a life of subterfuge, deceit and mistaken identity in pursuit of a femme fatale whose heart is never quite within his grasp","/i8FEQy5IWAqOzXm4uDHy2r3Swym.jpg"
"The Family Man","218967","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}]","Jack's lavish, fast-paced lifestyle changes one Christmas night when he stumbles into a grocery store holdup and disarms the gunman. The next morning he wakes up in bed lying next to Kate, his college sweetheart he left in order to pursue his career, and to the horrifying discovery that his former life no longer exists. As he stumbles through this alternate suburban universe, Jack finds himself at a crossroad where he must choose between his high-power career and the woman he loves.","/vLcEDKUbqFmyJzAsPFaxjad19mM.jpg"
"Neighboring Sounds","2190367","[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]","Life in a middle-class neighbourhood in present day Recife, Brazil, takes an unexpected turn after the arrival of an independent private security firm. The presence of these men brings a sense of safety and a good deal of anxiety to a culture which runs on fear. Meanwhile, Bia, married and mother of two, must find a way to deal with the constant barking and howling of her neighbour’s dog. A slice of ‘Braziliana’, a reflection on history, violence and noise.","/bLDFrLCvXQoehLCi7hIpMIk28vE.jpg"
"Grown Ups 2","2191701","[{'id': 35, 'name': 'Comedy'}]","The all-star comedy cast from Grown Ups returns (with some exciting new additions) for more summertime laughs. Lenny (Adam Sandler) has relocated his family back to the small town where he and his friends grew up. This time around, the grown ups are the ones learning lessons from their kids on a day notoriously full of surprises: the last day of school.","/xVfzcl1fcTDA4T76enoHF80MR4n.jpg"
"The Counselor","2193215","[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","A rich and successful lawyer named Counselor is about to get married to his fiancée but soon meets up with the middle-man known as Westray who tells him his drug trafficking plan has taken a horrible twist and now he must protect himself and his soon bride-to-be lover as the truth of the drug business uncovers and targets become chosen.","/uxp6rHVBzUqZCyTaUI8xzUP5sOf.jpg"
"Welcome to the Jungle","2193265","[{'id': 35, 'name': 'Comedy'}]","A company retreat on a tropical island goes terribly awry.","/xNYexoVAHKpm7eL0op08H5RgATw.jpg"
"Waydowntown","219405","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]","Four young office workers have a bet going to see who can last the longest without going outside. In the maze that is the downtown core of a large city, glass skywalks connect apartment buildings, office towers and shopping malls. Its day 28 of the bet and over the lunch hour, as the office prepares for the company founder's retirement party, things start to seriously unravel.","/p3gPlCLymNUEuIwm8qPB2VlyvDz.jpg"
"About Time","2194499","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]","The night after another unsatisfactory New Year party, Tim's father tells his son that the men in his family have always had the ability to travel through time. Tim can't change history, but he can change what happens and has happened in his own life – so he decides to make his world a better place... by getting a girlfriend. Sadly, that turns out not to be as easy as he thinks.","/zSuh8dGwqpsWR7ccvYbfxbSZ37o.jpg"
"Dancing in September","219636","[{'id': 18, 'name': 'Drama'}]","A black female TV producer struggles in Hollywood.","/nN5YGCs2snYu3lcBvX216MrVWG.jpg"
"Dracula 2000","219653","[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]","In the millenium version of this classic Gothic horror we find Abraham Van Helsing (Plummer), who has tangled with Count Dracula (Butler) in the past, working as an English antiques dealer. Simon (Miller) is a vampire hunter in training under his apprenticeship.","/6YF56U91zP1mQvle83KA1A7CPop.jpg"
"The Gift","219699","[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]","When a local woman disappears and the police can't seem to find any leads, her father turns to a poor young woman with psychic powers. Slowly she starts having visions of the woman chained and in a pond. Her visions lead to the body and the arrest of an abusive husband, but did he really do it?","/mC66QbJk1PbUrVMu3kh14adLpQl.jpg"
"Human Nature","219822","[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]","A philosophical burlesque, Human Nature follows the ups and downs of an obsessive scientist, a female naturalist, and the man they discover, born and raised in the wild. As scientist Nathan trains the wild man, Puff, in the ways of the world - starting with table manners - Nathan's lover Lila fights to preserve the man's simian past, which represents a freedom enviable to most.","/2NGy7wfkYkbgFHnDJhYhonqHRrA.jpg"
"Lucky Numbers","219952","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]","Russ Richards is a TV weatherman and local celebrity on the verge of losing his shirt. Desperate to escape financial ruin, he schemes with Crystal the TV station's lotto ball girl to rig the state lottery drawing. The numbers come up right, but everything else goes wrong as the plan starts to unravel and the game turns rough.","/gT7MqsLVUYYRDeBXTvhnJgPxgM3.jpg"
"Run All Night","2199571","[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]","Brooklyn mobster and prolific hit man Jimmy Conlon has seen better days. Longtime best friend of a mob boss, Jimmy is haunted by the sins of his past—as well as a dogged police detective who’s been one step behind Jimmy for 30 years. But when Jimmy’s estranged son becomes a target, Jimmy must make a choice between the crime family he chose and the real family he abandoned long ago. Now, with nowhere safe to turn, Jimmy has just one night to figure out exactly where his loyalties lie and to see if he can finally make things right.","/aqNJrAxudMRNo8jg3HOUQqdl2xr.jpg"
"The Tigger Movie","220099","[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]","As it happens, everybody - Pooh, Piglet, Eeyore, Roo, Rabbit, Owl - is busy preparing a suitable winter home for Eeyore. When everything they do seems to get undone by Tigger's exuberant bouncing, Rabbit suggest Tigger go outside and find other tiggers to bounce with - a notion Tigger finds ridiculous because, after all, he's ""the onliest one"" Or is he?","/qhiNJzT2IbK9MkMVQFr0Jk4Pj8h.jpg"
"Timecode","220100","[{'id': 18, 'name': 'Drama'}]","A production company begins casting for its next feature, and an up-and-coming actress named Rose tries to manipulate her filmmaker boyfriend, Alex, into giving her a screen test. Alex's wife, Emma, knows about the affair and is considering divorce, while Rose's girlfriend secretly spies on her and attempts to sabotage the relationship. The four storylines in the film were each shot in one take and are shown simultaneously, each taking up a quarter of the screen.","/lgVzwhUnXEzbAWjJjcmzaGgM7Es.jpg"
"When Brendan Met Trudy","220157","[]","A teacher meets a woman who turns out to be a thief and they introduce each other to new things.","/k7ztbOglrUG3kRLB98QwwwOZhej.jpg"
"The Four","2204340","[{'id': 28, 'name': 'Action'}]","An undercover agent is assigned by his corrupt chief to infiltrate a rival department and sabotage their investigation of counterfeit currency. What he discovers is the counterfeiter's real plan. To overthrow the capital. Not by flooding it with funny money, but with an army of undead.","/rqy5EjPHRegtCeE9QGr0UweQoVC.jpg"
"Somm","2204371","[{'id': 99, 'name': 'Documentary'}]","Somm takes the viewer on a humorous, emotional and illuminating look into the mysterious world of the Court of Master Sommeliers and their massively intimidating Master Sommelier Exam.","/cUEdU3orGQz5VS4gUbtIctG4WjW.jpg"
"Intacto","220580","[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]","An enigmatic tale of four people whose lives are intertwined by destiny are subject to the laws of fate. They discover that luck is something they cannot afford to be without as they gamble with the highest stakes possible in a deadly game from which only one of them will emerge intact.","/pmpkBlCLH3wkjU6aXmhuqxrGvd1.jpg"
